index,time,IP,PD,GWfr,GWfr_avg,FIR,TDAI,WP,LHD_label,ELM_label
15241,10.6384,-2478611.25000001,12263639197160.7,0.34493974917878,0.34493974917878,2.8208841020485e+19,12263639197160.7,4478076.72183203,1,1
15242,10.639,-2482701.12499995,12459148254611,0.345242722667621,0.345242722667621,2.82535482124143e+19,12459148254611,4485400.74503814,1,1
15243,10.6396,-2484836.74999997,18857191226243.7,0.344684750102278,0.344684750102278,2.8226544279113e+19,18857191226243.7,4492724.76824425,1,1
15244,10.6402,-2482111.75000003,23437240448761.7,0.343748387768769,0.343748387768769,2.81639225416797e+19,23437240448761.7,4502648.12335869,1,1
15245,10.6408,-2480575.24999999,24224309337606.2,0.341828102462199,0.341828102462199,2.80053248857805e+19,24224309337606.2,4517746.41709916,1,1
15246,10.6414,-2481130.37500003,19700197777986.7,0.339696450076675,0.339696450076675,2.78288156832798e+19,19700197777986.7,4532844.71083963,1,1
15247,10.642,-2482091.75,14911384130755.3,0.33740743609928,0.33740743609928,2.76389714358893e+19,14911384130755.3,4547862.88000005,1,1
15248,10.6426,-2480108.50000004,13473611946553.4,0.336775652841004,0.336775652841004,2.75711812137696e+19,13473611946553.4,4534830.57828576,1,1
15249,10.6432,-2479390.25000002,17302463299529.3,0.336683767052332,0.336683767052332,2.75463973032129e+19,17302463299529.3,4521798.2765715,1,1
15250,10.6438,-2477373.62500001,13141373971864.3,0.337674057009296,0.337674057009296,2.76114883907307e+19,13141373971864.3,4508765.97485721,1,1
15251,10.6444,-2477645.62499999,12480527063895.9,0.338763601528515,0.338763601528515,2.76980744957399e+19,12480527063895.9,4502603.54503818,1,1
15252,10.645,-2476871.37500002,13219165143303,0.339934174933457,0.339934174933457,2.78022085831928e+19,13219165143303,4499902.06106871,1,1
15253,10.6456,-2475035.00000004,13947277013923.6,0.341143632911301,0.341143632911301,2.79093912180835e+19,13947277013923.6,4497200.57709925,1,1
15254,10.6462,-2475152.50000003,12924861057592.9,0.342314611745115,0.342314611745115,2.80126387887351e+19,12924861057592.9,4492757.33984737,1,1
15255,10.6468,-2473987.125,11516872260133.2,0.343338097890665,0.343338097890665,2.81011671967605e+19,11516872260133.2,4484832.98687027,1,1
15256,10.6474,-2474241.375,10799399630432,0.343954617206123,0.343954617206123,2.81564483022462e+19,10799399630432,4476908.63389316,1,1
15257,10.648,-2475190.5,14155558892641.3,0.34426707951373,0.34426707951373,2.8186889360382e+19,14155558892641.3,4469006.59657142,1,1
15258,10.6486,-2473877.25000003,12083910259550.9,0.344086334721184,0.344086334721184,2.81779791015142e+19,12083910259550.9,4472332.08045712,1,1
15259,10.6492,-2475368.37499998,14630900897330.4,0.343816719870814,0.343816719870814,2.81618146060981e+19,14630900897330.4,4475657.56434284,1,1
15260,10.6498,-2483992.99999997,24207804959407.8,0.343451513935076,0.343451513935076,2.8137507614422e+19,24207804959407.8,4478983.04822856,1,1
15261,10.6504,-2484047.87499999,26987173947140.6,0.342376610846593,0.342376610846593,2.80515802469447e+19,26987173947140.6,4486897.71786255,1,1
15262,10.651,-2478583.25,32168212993535.4,0.340749492873378,0.340749492873378,2.79177061058491e+19,32168212993535.4,4497133.34045798,1,1
15263,10.6516,-2479806.62499998,26277789430683.6,0.338757625831897,0.338757625831897,2.77548887792816e+19,26277789430683.6,4507368.96305338,1,1
15264,10.6522,-2477411.12499999,19998479377389.4,0.337080563341238,0.337080563341238,2.76210439877634e+19,19998479377389.4,4512912.04824429,1,1
15265,10.6528,-2477407.87500001,16552216465736.2,0.336661833302228,0.336661833302228,2.76013556359155e+19,16552216465736.2,4509039.92122139,1,1
15266,10.6534,-2481180.99999993,11259779944359.2,0.336359259475728,0.336359259475728,2.75899370669291e+19,11259779944359.2,4505167.79419849,1,1
15267,10.654,-2480805.375,14829081701947,0.336146062958114,0.336146062958114,2.75848817472367e+19,14829081701947,4501294.79389314,1,1
15268,10.6546,-2480469.62499998,20098959437199.4,0.335309741127389,0.335309741127389,2.75005824349211e+19,20098959437199.4,4496642.23816796,1,1
15269,10.6552,-2477735.50000001,18620995506277.1,0.334434417097507,0.334434417097507,2.74101919663787e+19,18620995506277.1,4491989.68244277,1,1
15270,10.6558,-2477123.12500001,14946534096445.6,0.33367597128902,0.33367597128902,2.73309548156984e+19,14946534096445.6,4487337.12671758,1,1
15271,10.6564,-2475260.25000014,13099085713410.6,0.332820817531655,0.332820817531655,2.72580688895508e+19,13099085713410.6,4482489.89257145,1,1
15272,10.657,-2476461.25,14423131479591.4,0.331888178337679,0.331888178337679,2.71902717633586e+19,14423131479591.4,4477546.6057143,1,1
15273,10.6576,-2475677.00000007,14084458104114.4,0.330676642715432,0.330676642715432,2.70992087561978e+19,14084458104114.4,4472603.31885717,1,1
15274,10.6582,-2476504.00000005,13680327309943.4,0.329470984868568,0.329470984868568,2.70072830029243e+19,13680327309943.4,4468154.81068704,1,1
15275,10.6588,-2477961.75000001,19084881635148.4,0.328379024494646,0.328379024494646,2.6920312965563e+19,19084881635148.4,4464702.91450383,1,1
15276,10.6594,-2480830.62499998,22421596959659.5,0.327381826947167,0.327381826947167,2.68417471216872e+19,22421596959659.5,4461251.01832062,1,1
15277,10.66,-2480932.75,24292909061885.6,0.326455931263971,0.326455931263971,2.67695047981811e+19,24292909061885.6,4457804.35114494,1,1
15278,10.6606,-2477830.12499995,26114105773715.4,0.325063907119303,0.325063907119303,2.66736700935925e+19,26114105773715.4,4474913.74961823,1,1
15279,10.6612,-2474199.12500005,23219710483853.2,0.323580933403825,0.323580933403825,2.65714098022961e+19,23219710483853.2,4492023.14809153,1,1
15280,10.6618,-2475089.12500001,17509961941675.1,0.321983878026829,0.321983878026829,2.6457369207309e+19,17509961941675.1,4509132.54656482,1,1
15281,10.6624,-2475036.24999997,15488837768434.3,0.320787147468577,0.320787147468577,2.63529642196005e+19,15488837768434.3,4502338.01081911,1,1
15282,10.663,-2477675.75,14167161433898.3,0.319904104918751,0.319904104918751,2.62561095368338e+19,14167161433898.3,4483703.31733344,1,1
15283,10.6636,-2477372.87499999,14806013693275.6,0.319726545802077,0.319726545802077,2.62190466316056e+19,14806013693275.6,4465068.62384771,1,1
15284,10.6642,-2482260.62499991,19225584473371,0.319610612195837,0.319610612195837,2.61940587509157e+19,19225584473371,4455708.78290072,1,1
15285,10.6648,-2484129.74999997,27205617499174,0.319442030703714,0.319442030703714,2.61876567235723e+19,27205617499174,4465103.94381676,1,1
15286,10.6654,-2482278.37500013,28228672781267.9,0.318302044687841,0.318302044687841,2.61019988822656e+19,28228672781267.9,4474499.1047328,1,1
15287,10.666,-2483266,31339364279812.1,0.316428566830665,0.316428566830665,2.59564962579703e+19,31339364279812.1,4483894.2656488,1,1
15288,10.6666,-2480693.12499997,28481560828532.2,0.313930294546676,0.313930294546676,2.57692609579655e+19,28481560828532.2,4487199.79847327,1,1
15289,10.6672,-2476068.75000004,18368349666226.7,0.311857774430222,0.311857774430222,2.56173804425435e+19,18368349666226.7,4490501.61221373,1,1
15290,10.6678,-2476462.75,16389921856413.5,0.311447674236623,0.311447674236623,2.55994487869747e+19,16389921856413.5,4493803.42595419,1,1
15291,10.6684,-2475725.62500007,14276584126218,0.312240045878842,0.312240045878842,2.5655074117583e+19,14276584126218,4483974.03969475,1,1
15292,10.669,-2476793.25,12391275828240,0.313977967551996,0.313977967551996,2.57685401463962e+19,12391275828240,4467615.0534352,1,1
15293,10.6696,-2478782.99999993,13188946318519.6,0.316139374795043,0.316139374795043,2.59183286070877e+19,13188946318519.6,4451256.06717565,1,1
15294,10.6702,-2478618.125,14700332035536.9,0.318238573243469,0.318238573243469,2.60706666355049e+19,14700332035536.9,4442083.00373331,1,1
15295,10.6708,-2476796.625,11704827558621.3,0.319969171733103,0.319969171733103,2.6218043133722e+19,11704827558621.3,4447086.20921903,1,1
15296,10.6714,-2478667.37499983,14696919404523.4,0.321462912634772,0.321462912634772,2.63457757465259e+19,14696919404523.4,4452089.41470473,1,1
15297,10.672,-2481888.625,21791754217843.6,0.322777174387879,0.322777174387879,2.64586231793417e+19,21791754217843.6,4457092.62019045,1,1
15298,10.6726,-2478488.75,26469134289469.9,0.323986979099654,0.323986979099654,2.65564153394987e+19,26469134289469.9,4458838.38839694,1,1
15299,10.6732,-2474964.25000002,25099467418910.5,0.324992899872295,0.324992899872295,2.66367355534817e+19,25099467418910.5,4460579.34473282,1,1
15300,10.6738,-2474291.62499999,23894858990172.8,0.325339653817108,0.325339653817108,2.6663159458256e+19,23894858990172.8,4462320.3010687,1,1
15301,10.6744,-2473167.75000004,18762017399086.8,0.324818110954539,0.324818110954539,2.6619912187512e+19,18762017399086.8,4456392.95419853,1,1
15302,10.675,-2473476.75,16084320479834.6,0.323611393320827,0.323611393320827,2.65216872509108e+19,16084320479834.6,4446637.59541989,1,1
15303,10.6756,-2473406.24999997,10854889447216.3,0.321636018744836,0.321636018744836,2.6359259099002e+19,10854889447216.3,4436882.23664126,1,1
15304,10.6762,-2473426.87499997,10763289065262.7,0.319783386951077,0.319783386951077,2.62024069460727e+19,10763289065262.7,4427113.00845718,1,1
15305,10.6768,-2473137.99999996,13159201541317.6,0.318639262463573,0.318639262463573,2.60888494786577e+19,13159201541317.6,4417316.31268577,1,1
15306,10.6774,-2471800.625,10880387774223.4,0.317995510219625,0.317995510219625,2.60167034776353e+19,10880387774223.4,4407519.61691434,1,1
15307,10.678,-2469859.75,13971154546609.6,0.317732254502937,0.317732254502937,2.59760478707227e+19,13971154546609.6,4397722.9211429,1,1
15308,10.6786,-2469388.1250001,11387690356327.6,0.317547106721409,0.317547106721409,2.59504101983967e+19,11387690356327.6,4400485.00213739,1,1
15309,10.6792,-2471591.49999999,13283773879064.8,0.31744253808844,0.31744253808844,2.59326204957001e+19,13283773879064.8,4403276.53557251,1,1
15310,10.6798,-2473352.99999996,15277312236424.2,0.317568763400618,0.317568763400618,2.59345306770111e+19,15277312236424.2,4406068.06900762,1,1
15311,10.6804,-2478479.50000004,24804908568341.5,0.317340087848763,0.317340087848763,2.59164132724574e+19,24804908568341.5,4414018.49954193,1,1
15312,10.681,-2474702.25,25609523174593.6,0.316830375526954,0.316830375526954,2.58824365431969e+19,25609523174593.6,4424554.28702286,1,1
15313,10.6816,-2471611.50000009,26113212652762.7,0.316202291947382,0.316202291947382,2.58389510095626e+19,26113212652762.7,4435090.07450378,1,1
15314,10.6822,-2474577.37499996,22501643057111.5,0.315776801931293,0.315776801931293,2.58127657565712e+19,22501643057111.5,4442180.36152672,1,1
15315,10.6828,-2471827.75000003,18309604081593.7,0.316088439747021,0.316088439747021,2.58492961407044e+19,18309604081593.7,4442420.49343511,1,1
15316,10.6834,-2473814.49999998,10316670950988.2,0.316623748513231,0.316623748513231,2.59030631955567e+19,10316670950988.2,4442660.62534351,1,1
15317,10.684,-2472052.75,16638735326239.3,0.317329742974276,0.317329742974276,2.59699837382088e+19,16638735326239.3,4442885.16723812,1,1
15318,10.6846,-2471722.62500015,15544010036540.5,0.318837442973582,0.318837442973582,2.6078909499403e+19,15544010036540.5,4438181.55489525,1,1
15319,10.6852,-2470937.37500003,13790728245727.8,0.320608522997145,0.320608522997145,2.62065420349819e+19,13790728245727.8,4433477.9425524,1,1
15320,10.6858,-2470120.50000005,14345667581039.2,0.322908188049862,0.322908188049862,2.63777836318675e+19,14345667581039.2,4428774.33020955,1,1
15321,10.6864,-2469577.62500018,13155836756881.6,0.325037869684196,0.325037869684196,2.6541845105915e+19,13155836756881.6,4427299.84885496,1,1
15322,10.687,-2472591.5,13019894092310.7,0.327032473214325,0.327032473214325,2.67002008623685e+19,13019894092310.7,4427449.93129771,1,1
15323,10.6876,-2471453.12499999,14704588766373.4,0.328660574195447,0.328660574195447,2.6828333681761e+19,14704588766373.4,4427600.01374046,1,1
15324,10.6882,-2471366.25000003,15045836121248.9,0.330127416311485,0.330127416311485,2.69424197994908e+19,15045836121248.9,4428411.36580152,1,1
15325,10.6888,-2470117.24999999,13135648447202.5,0.331184154832729,0.331184154832729,2.70201187577185e+19,13135648447202.5,4430542.53648854,1,1
15326,10.6894,-2469992.2500001,13115929909083.7,0.332015944071527,0.332015944071527,2.70796103031602e+19,13115929909083.7,4432673.70717556,1,1
15327,10.69,-2468286.375,12872504476141.6,0.332675466550993,0.332675466550993,2.71251585634207e+19,12872504476141.6,4434792.38857144,1,1
15328,10.6906,-2469074.00000003,14913323131008,0.333506299808612,0.333506299808612,2.71886391600347e+19,14913323131008,4431466.90468572,1,1
15329,10.6912,-2467453.00000004,14198394123057.8,0.334423589556479,0.334423589556479,2.72597386506241e+19,14198394123057.8,4428141.42080002,1,1
15330,10.6918,-2469407.87499996,12453547570867,0.335552098608675,0.335552098608675,2.73482843372976e+19,12453547570867,4424815.9369143,1,1
15331,10.6924,-2466862.37500002,11694132769034.7,0.336479075962758,0.336479075962758,2.74233053957253e+19,11694132769034.7,4424537.64030534,1,1
15332,10.693,-2468772,11357343870611.4,0.337249435979387,0.337249435979387,2.74878159920981e+19,11357343870611.4,4425798.33282442,1,1
15333,10.6936,-2468864.99999999,14338671289459.7,0.337550722088084,0.337550722088084,2.75144524861269e+19,14338671289459.7,4427059.02534351,1,1
15334,10.6942,-2468536.62499991,13174215528694.5,0.337797565337655,0.337797565337655,2.75378555484902e+19,13174215528694.5,4429938.62961829,1,1
15335,10.6948,-2470730.625,10567917798278.1,0.338029265783023,0.338029265783023,2.75641938414834e+19,10567917798278.1,4436061.99328241,1,1
15336,10.6954,-2473041.62499993,11258316909380.9,0.338024772072048,0.338024772072048,2.75712998868129e+19,11258316909380.9,4442185.35694654,1,1
15337,10.696,-2471350,12243374779409.9,0.337834012403055,0.337834012403055,2.75632391173009e+19,12243374779409.9,4448308.44799998,1,1
15338,10.6966,-2470023.12499991,10355800071610.3,0.336897879947166,0.336897879947166,2.74949320451987e+19,10355800071610.3,4454240.39222854,1,1
15339,10.6972,-2473450.12499997,11532933211698.9,0.335762333990175,0.335762333990175,2.7410193119634e+19,11532933211698.9,4460172.33645711,1,1
15340,10.6978,-2472900.50000002,11901017958776,0.334252033825029,0.334252033825029,2.72940987646302e+19,11901017958776,4466104.28068569,1,1
15341,10.6984,-2471111.12500002,16891178383954,0.332471109093851,0.332471109093851,2.7148283533968e+19,16891178383954,4474354.20885493,1,1
15342,10.699,-2470779.625,14564002269990.4,0.330479132382211,0.330479132382211,2.69792898839896e+19,14564002269990.4,4483779.38625951,1,1
15343,10.6996,-2471439.62500008,13235055936581.5,0.328235194788928,0.328235194788928,2.67906366472128e+19,13235055936581.5,4493204.56366407,1,1
15344,10.7002,-2470525.74999998,13784386838429.1,0.325999797357307,0.325999797357307,2.66056444955211e+19,13784386838429.1,4499828.92183206,1,1
15345,10.7008,-2472907.50000002,13278943153143,0.323895220874944,0.323895220874944,2.64412356887322e+19,13278943153143,4500819.46595419,1,1
15346,10.7014,-2471115.75000001,10402616141074.2,0.322352515874125,0.322352515874125,2.63212357503242e+19,10402616141074.2,4501810.01007633,1,1
15347,10.702,-2473340.75,10507258566546.4,0.3212544670928,0.3212544670928,2.62363802892119e+19,10507258566546.4,4502798.70687024,1,1
15348,10.7026,-2471980.12500007,12091927080217.6,0.321614164307789,0.321614164307789,2.62403666795494e+19,12091927080217.6,4500487.43725192,1,1
15349,10.7032,-2473186.00000001,12193275111259,0.322353578564283,0.322353578564283,2.62719506502972e+19,12193275111259,4498176.1676336,1,1
15350,10.7038,-2470892.87500002,13584456338958.8,0.323749100421656,0.323749100421656,2.63587181145855e+19,13584456338958.8,4495864.89801528,1,1
15351,10.7044,-2470743,13554699732786.2,0.325532813077112,0.325532813077112,2.64967096423542e+19,13554699732786.2,4496442.98118095,1,1
15352,10.705,-2472448.625,13323937578707.2,0.327620329063066,0.327620329063066,2.66747898099461e+19,13323937578707.2,4498450.25523808,1,1
15353,10.7056,-2475800.37499988,12995728671598.2,0.330142554042982,0.330142554042982,2.68878260996456e+19,12995728671598.2,4500457.52929523,1,1
15354,10.7062,-2471084.50000008,16236959711085.2,0.332601887010923,0.332601887010923,2.70934714751969e+19,16236959711085.2,4502953.1993893,1,1
15355,10.7068,-2470307.75000002,17980136661654.8,0.334665069882317,0.334665069882317,2.7259135734296e+19,17980136661654.8,4506435.11206106,1,1
15356,10.7074,-2469668.37499998,15569404838638.1,0.336229413600626,0.336229413600626,2.73838722929306e+19,15569404838638.1,4509917.02473281,1,1
15357,10.708,-2469667.25,14117872057913.7,0.337397597583419,0.337397597583419,2.74761055749257e+19,14117872057913.7,4513398.93740456,1,1
15358,10.7086,-2469957.99999995,13037042618760,0.338314389176459,0.338314389176459,2.75418392773026e+19,13037042618760,4510039.17923666,1,1
15359,10.7092,-2470471.99999998,11727782716123,0.33932877322486,0.33932877322486,2.76148413997548e+19,11727782716123,4506677.3325191,1,1
15360,10.7098,-2475391.49999992,18125030621253.3,0.340789342923515,0.340789342923515,2.77245291195733e+19,18125030621253.3,4503315.48580154,1,1
15361,10.7104,-2478986.49999996,21969124181046.1,0.341737890265247,0.341737890265247,2.77972412824075e+19,21969124181046.1,4508045.42841902,1,1
15362,10.711,-2474711.37500004,27587468927343.6,0.342284313003705,0.342284313003705,2.78409141250204e+19,27587468927343.6,4516793.54819043,1,1
15363,10.7116,-2475698.50000006,28793239324035.6,0.340577251271653,0.340577251271653,2.77034454464222e+19,28793239324035.6,4525541.66796186,1,1
15364,10.7122,-2474925.24999996,31708695417424.1,0.338088042333834,0.338088042333834,2.75101849347323e+19,31708695417424.1,4531469.40793893,1,1
15365,10.7128,-2475705.99999992,24286217146483.6,0.33379323781188,0.33379323781188,2.71965594822328e+19,24286217146483.6,4531679.52335878,1,1
15366,10.7134,-2473426.12500004,21471614023770.2,0.329127200370985,0.329127200370985,2.68495248561861e+19,21471614023770.2,4531889.63877863,1,1
15367,10.714,-2474526,14710655044667.8,0.324165308493619,0.324165308493619,2.64758647567283e+19,14710655044667.8,4532099.75419847,1,1
15368,10.7146,-2475289.49999996,14686343184404.7,0.321228735496709,0.321228735496709,2.62150344034512e+19,14686343184404.7,4524484.7309924,1,1
15369,10.7152,-2473989.37500004,12738957283641.3,0.31901685170724,0.31901685170724,2.60074309780344e+19,12738957283641.3,4516860.54290079,1,1
15370,10.7158,-2477450.12499995,12621933240173.5,0.318445517508704,0.318445517508704,2.59355005122232e+19,12621933240173.5,4509236.35480919,1,1
15371,10.7164,-2475551.99999997,12525367443097.1,0.317724441158451,0.317724441158451,2.58660099350017e+19,12525367443097.1,4506960.40091603,1,1
15372,10.717,-2475129.00000001,12438750053071.8,0.316882270131103,0.316882270131103,2.57984924663371e+19,12438750053071.8,4507350.61526717,1,1
15373,10.7176,-2474247.37500004,11277388902852.4,0.315463485170897,0.315463485170897,2.56828888717024e+19,11277388902852.4,4507740.82961832,1,1
15374,10.7182,-2474676.75000002,12334666934213.6,0.313941368397784,0.313941368397784,2.55549738259246e+19,12334666934213.6,4507265.53935239,1,1
15375,10.7188,-2476127.99999998,11860371620657.3,0.312297568903114,0.312297568903114,2.54039185804698e+19,11860371620657.3,4505078.50940953,1,1
15376,10.7194,-2472977.62499999,14504141131466.4,0.310813334329088,0.310813334329088,2.52670149546808e+19,14504141131466.4,4502891.47946668,1,1
15377,10.72,-2474008.24999999,13080629618615.9,0.309453462538842,0.309453462538842,2.51411409136498e+19,13080629618615.9,4500704.44952382,1,1
15378,10.7206,-2473602.87499998,13562119859822.3,0.308486066159642,0.308486066159642,2.50704258667384e+19,13562119859822.3,4503126.38900762,1,1
15379,10.7212,-2473644.62499998,13080278309253.7,0.307758299172584,0.307758299172584,2.50219708176977e+19,13080278309253.7,4505557.72458014,1,1
15380,10.7218,-2470692.00000006,12669642361142.7,0.307691929183288,0.307691929183288,2.50269445999758e+19,12669642361142.7,4507989.06015266,1,1
15381,10.7224,-2473781.87499998,13889185722873.7,0.308343266975108,0.308343266975108,2.50874617205481e+19,13889185722873.7,4509580.19053435,1,1
15382,10.723,-2474446.24999998,14037225902319,0.309577039721881,0.309577039721881,2.51930534280045e+19,14037225902319,4510750.83358778,1,1
15383,10.7236,-2471790.37500001,12652707274956,0.311544552467174,0.311544552467174,2.53579635023382e+19,12652707274956,4511921.47664122,1,1
15384,10.7242,-2474875.49999999,13830810501166.8,0.313733527929121,0.313733527929121,2.55392458910596e+19,13830810501166.8,4514014.61119999,1,1
15385,10.7248,-2473903.5,10413648779858.2,0.316393343856606,0.316393343856606,2.57531790900203e+19,10413648779858.2,4517939.28137141,1,1
15386,10.7254,-2476131.00000003,10132976839350.8,0.319388089291419,0.319388089291419,2.59942562202055e+19,10132976839350.8,4521863.95154284,1,1
15387,10.726,-2477653.625,12514454763292.8,0.322644792698979,0.322644792698979,2.62565633974315e+19,12514454763292.8,4525788.62171427,1,1
15388,10.7266,-2477610.3750001,12919102976375.5,0.325991327678751,0.325991327678751,2.65244180861917e+19,12919102976375.5,4526578.16610687,1,1
15389,10.7272,-2475087.25000001,14326474286416.5,0.329108539639713,0.329108539639713,2.67734696098686e+19,14326474286416.5,4527358.59480916,1,1
15390,10.7278,-2475890.50000004,15984158407373.3,0.331418763977374,0.331418763977374,2.69571142838952e+19,15984158407373.3,4528139.02351145,1,1
15391,10.7284,-2475998.50000001,15745416110428.2,0.33295822944402,0.33295822944402,2.70814487949284e+19,15745416110428.2,4533834.26931294,1,1
15392,10.729,-2480750.24999999,15683097381592.9,0.333870017428398,0.333870017428398,2.71574833055587e+19,15683097381592.9,4541998.75419844,1,1
15393,10.7296,-2481256.125,27581682531817.3,0.334125151132949,0.334125151132949,2.71807491227292e+19,27581682531817.3,4550163.23908394,1,1
15394,10.7302,-2483425.49999996,32534995210441.3,0.333841175340002,0.333841175340002,2.71623423578942e+19,32534995210441.3,4557024.0323664,1,1
15395,10.7308,-2479431.24999997,27293856647140.5,0.331925106793899,0.331925106793899,2.7018643281718e+19,27293856647140.5,4561286.37374044,1,1
15396,10.7314,-2480941.25000002,26887432950736.6,0.32848090510562,0.32848090510562,2.67498924891428e+19,26887432950736.6,4565548.71511448,1,1
15397,10.732,-2484690.37499999,26732751989802.8,0.323837303688401,0.323837303688401,2.6382991220923e+19,26732751989802.8,4569778.70628575,1,1
15398,10.7326,-2480157.49999996,28506179129501.2,0.318968364702496,0.318968364702496,2.59884361809742e+19,28506179129501.2,4561569.85417146,1,1
15399,10.7332,-2481762,37524169287577.5,0.314175787835167,0.314175787835167,2.55989964206753e+19,37524169287577.5,4553361.00205719,1,1
15400,10.7338,-2477974.25000008,31579412675928.3,0.309736328967511,0.309736328967511,2.52385431837907e+19,31579412675928.3,4545152.1499429,1,1
15401,10.7344,-2478175.74999998,25420269046239.1,0.305176423959487,0.305176423959487,2.48708022688373e+19,25420269046239.1,4538449.31053438,1,1
15402,10.735,-2475794.12500001,19208204205786.2,0.300520588611452,0.300520588611452,2.44972570214836e+19,19208204205786.2,4532506.04580155,1,1
15403,10.7356,-2478426.24999997,15142935009389.9,0.296723546422949,0.296723546422949,2.4193006049962e+19,15142935009389.9,4526562.78106872,1,1
15404,10.7362,-2474622,15333997863367.4,0.293418941206466,0.293418941206466,2.39272166660014e+19,15333997863367.4,4520369.45526721,1,1
15405,10.7368,-2471350.1250001,14842056298722.3,0.291497108240567,0.291497108240567,2.37684580496198e+19,14842056298722.3,4513675.77832064,1,1
15406,10.7374,-2475211.75000001,12231263056711.4,0.290452838465381,0.290452838465381,2.36815564408544e+19,12231263056711.4,4506982.10137407,1,1
15407,10.738,-2477315.24999998,12780500901833.5,0.290099770786539,0.290099770786539,2.36512521402111e+19,12780500901833.5,4500302.8495238,1,1
15408,10.7386,-2477125.37499998,14986445612657,0.290490244242894,0.290490244242894,2.36878441801151e+19,14986445612657,4501950.61180952,1,1
15409,10.7392,-2477247,13306208819363.6,0.291055939706668,0.291055939706668,2.37393404884246e+19,13306208819363.6,4503598.37409523,1,1
15410,10.7398,-2479346.62499999,12930882217776.7,0.291895284409404,0.291895284409404,2.38125418330006e+19,12930882217776.7,4505246.13638094,1,1
15411,10.7404,-2479404.50000002,14432441032205.5,0.293007842480051,0.293007842480051,2.39017649416357e+19,14432441032205.5,4509068.0317557,1,1
15412,10.741,-2477352.625,14291603532304.9,0.294344455645124,0.294344455645124,2.40041270774223e+19,14291603532304.9,4513990.73587785,1,1
15413,10.7416,-2480069.49999999,14297136748187.2,0.295780992826917,0.295780992826917,2.41152997846238e+19,14297136748187.2,4518913.43999997,1,1
15414,10.7422,-2482014.625,14258606277611.1,0.297178595272278,0.297178595272278,2.4225897008506e+19,14258606277611.1,4524773.93404576,1,1
15415,10.7428,-2481228.00000001,13430221665868.9,0.298395024453046,0.298395024453046,2.43307744347085e+19,13430221665868.9,4532518.18809157,1,1
15416,10.7434,-2480667.25,11707622641844,0.299665801179287,0.299665801179287,2.44395644147177e+19,11707622641844,4540262.44213737,1,1
15417,10.744,-2477954.62500004,13826168178519.4,0.300979534500045,0.300979534500045,2.45514468984625e+19,13826168178519.4,4547999.68854962,1,1
15418,10.7446,-2482286.62500004,13649890828135.8,0.303021431468998,0.303021431468998,2.47105305652994e+19,13649890828135.8,4547639.49068702,1,1
15419,10.7452,-2478830.25,15104922326711.4,0.305252737643406,0.305252737643406,2.48834956785818e+19,15104922326711.4,4547279.29282443,1,1
15420,10.7458,-2482503.12499987,13306641054218.9,0.307811271172126,0.307811271172126,2.5083131897933e+19,13306641054218.9,4546919.09496183,1,1
15421,10.7464,-2479865.25000006,13734633644892.4,0.310090115542609,0.310090115542609,2.52614110493058e+19,13734633644892.4,4547301.34095238,1,1
15422,10.747,-2482400.12499998,11145826436952.3,0.312138791803751,0.312138791803751,2.54221145606763e+19,11145826436952.3,4548050.32380952,1,1
15423,10.7476,-2478517.375,13970128330334,0.313397133510156,0.313397133510156,2.55201545374287e+19,13970128330334,4548799.30666666,1,1
15424,10.7482,-2479427.5,13807802072536.3,0.31437071087161,0.31437071087161,2.56011585027451e+19,13807802072536.3,4548882.07755726,1,1
15425,10.7488,-2479483.49999995,13733722674520.5,0.314649710182998,0.314649710182998,2.56470818841481e+19,13733722674520.5,4547621.38503817,1,1
15426,10.7494,-2478318.37500001,11280689065431.9,0.315084439642519,0.315084439642519,2.57045831995371e+19,11280689065431.9,4546360.69251909,1,1
15427,10.75,-2480065.25000001,10386000576538,0.315642691365978,0.315642691365978,2.5771267917336e+19,10386000576538,4545100,1,1
15428,10.7506,-2478514.37500001,11357968006813.7,0.317235816958329,0.317235816958329,2.58981636773956e+19,11357968006813.7,4548371.79725189,1,1
15429,10.7512,-2478298.125,14187414847314.7,0.31887807524248,0.31887807524248,2.60257193802265e+19,14187414847314.7,4551643.5945038,1,1
15430,10.7518,-2478224.62500003,14793498165621.3,0.320201943043065,0.320201943043065,2.61272275680168e+19,14793498165621.3,4554915.39175571,1,1
15431,10.7524,-2478055.25,12782897939713.4,0.32074379512156,0.32074379512156,2.6165069115667e+19,12782897939713.4,4555118.77973334,1,1
15432,10.753,-2477443.75000003,14402901027896.6,0.320639842607795,0.320639842607795,2.61503334485441e+19,14402901027896.6,4553800.56990477,1,1
15433,10.7536,-2475064.37500005,12663355338611.4,0.319900066882073,0.319900066882073,2.60841735397264e+19,12663355338611.4,4552482.3600762,1,1
15434,10.7542,-2477765.875,12887502399451.9,0.319098730150705,0.319098730150705,2.60145155749408e+19,12887502399451.9,4551292.33801527,1,1
15435,10.7548,-2478786.49999997,12301815755550.9,0.318343854006929,0.318343854006929,2.59537884163791e+19,12301815755550.9,4550361.82687023,1,1
15436,10.7554,-2478103.50000003,10447241709171.2,0.317731599693111,0.317731599693111,2.59050225750691e+19,10447241709171.2,4549431.31572519,1,1
15437,10.756,-2479485.50000003,12167285776323.4,0.317229975773327,0.317229975773327,2.58655350135364e+19,12167285776323.4,4548500.80458016,1,1
